"GRANULE_ID","PRODUCT_ID","DATATAKE_IDENTIFIER","MGRS_TILE","SENSING_TIME","TOTAL_SIZE","CLOUD_COVER","GEOMETRIC_QUALITY_FLAG","GENERATION_TIME","NORTH_LAT","SOUTH_LAT","WEST_LON","EAST_LON","BASE_URL","tile","tile2","sens_date"
"L1C_T19HCD_A018068_20181207T143718","S2A_MSIL1C_20181207T142741_N0207_R053_T19HCD_20181207T174902","GS2A_20181207T142741_018068_N02.07","19HCD","2018-12-07T14:42:01.200000Z",204436765,58.6158,"","2018-12-07T17:49:02.000000Z",-32.5329059716992,-33.5238865160754,-70.3516070613415,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20181207T142741_N0207_R053_T19HCD_20181207T174902.SAFE","19H","19",2018-12-07
"L1C_T19HDD_A019284_20201114T144548","S2B_MSIL1C_20201114T143729_N0209_R096_T19HDD_20201114T181102","GS2B_20201114T143729_019284_N02.09","19HDD","2020-11-14T14:52:02.045000Z",516077828,74.6237,"","2020-11-14T18:11:02.000000Z",-32.5327530693199,-33.5262925099412,-70.0773945009131,-69.3208694060096,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20201114T143729_N0209_R096_T19HDD_20201114T181102.SAFE","19H","19",2020-11-14
"L1C_T19HBD_A038560_20221109T144932","S2A_MSIL1C_20221109T143731_N0400_R096_T19HBD_20221109T175954","GS2A_20221109T143731_038560_N04.00","19HBD","2022-11-09T14:52:11.570000Z",683341772,89.1477798680164,"","2022-11-09T17:59:54.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20221109T143731_N0400_R096_T19HBD_20221109T175954.SAFE","19H","19",2022-11-09
"L1C_T19HDD_A039947_20230214T143925","S2A_MSIL1C_20230214T142711_N0509_R053_T19HDD_20230214T192740","GS2A_20230214T142711_039947_N05.09","19HDD","2023-02-14T14:42:02.609000Z",846171806,0,"","2023-02-14T19:27:40.000000Z",-32.5328820030214,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20230214T142711_N0509_R053_T19HDD_20230214T192740.SAFE","19H","19",2023-02-14
"L1C_T19HCD_A022644_20191023T143555","S2A_MSIL1C_20191023T142731_N0208_R053_T19HCD_20191023T175243","GS2A_20191023T142731_022644_N02.08","19HCD","2019-10-23T14:42:12.730000Z",219777128,62.5535,"","2019-10-23T17:52:43.000000Z",-32.5327551496654,-33.5238865160754,-70.3693699483248,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20191023T142731_N0208_R053_T19HCD_20191023T175243.SAFE","19H","19",2019-10-23
"L1C_T19HCE_A007701_20180827T144949","S2B_MSIL1C_20180827T143739_N0206_R096_T19HCE_20180827T200035","GS2B_20180827T143739_007701_N02.06","19HCE","2018-08-27T14:49:49.840000Z",905774235,39.7354,"","2018-08-27T20:00:35.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20180827T143739_N0206_R096_T19HCE_20180827T200035.SAFE","19H","19",2018-08-27
"L1C_T19HCD_A034227_20220110T143731","S2A_MSIL1C_20220110T142731_N0301_R053_T19HCD_20220110T175344","GS2A_20220110T142731_034227_N03.01","19HCD","2022-01-10T14:42:10.743000Z",188719717,21.2819,"","2022-01-10T17:53:44.000000Z",-32.5328123431448,-33.5238865160754,-70.3629077442231,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20220110T142731_N0301_R053_T19HCD_20220110T175344.SAFE","19H","19",2022-01-10
"L1C_T19HDD_A043994_20231124T144013","S2A_MSIL1C_20231124T143741_N0509_R096_T19HDD_20231124T175809","GS2A_20231124T143741_043994_N05.09","19HDD","2023-11-24T14:51:56.155000Z",532264791,17.9885973481408,"","2023-11-24T17:58:09.000000Z",-32.5327530693199,-33.5262842117358,-70.0773934106369,-69.3224678263916,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20231124T143741_N0509_R096_T19HDD_20231124T175809.SAFE","19H","19",2023-11-24
"L1C_T19HCD_A024074_20200131T143550","S2A_MSIL1C_20200131T142651_N0208_R053_T19HCD_20200131T175033","GS2A_20200131T142651_024074_N02.08","19HCD","2020-01-31T14:42:01.982000Z",188111312,15.1199,"","2020-01-31T17:50:33.000000Z",-32.5329721702054,-33.5238865160754,-70.3445018571911,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20200131T142651_N0208_R053_T19HCD_20200131T175033.SAFE","19H","19",2020-01-31
"L1C_T19HBD_A003697_20171120T144805","S2B_MSIL1C_20171120T143739_N0206_R096_T19HBD_20171120T193003","GS2B_20171120T143739_003697_N02.06","19HBD","2017-11-20T14:48:05.820000Z",802529400,34.7049,"","2017-11-20T19:30:03.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20171120T143739_N0206_R096_T19HBD_20171120T193003.SAFE","19H","19",2017-11-20
"L1C_T19HCD_A042807_20230902T143115","S2A_MSIL1C_20230902T142721_N0509_R053_T19HCD_20230902T192929","GS2A_20230902T142721_042807_N05.09","19HCD","2023-09-02T14:42:14.726000Z",150394342,99.0025870487656,"","2023-09-02T19:29:29.000000Z",-32.5327881518555,-33.5238865160754,-70.366778991297,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20230902T142721_N0509_R053_T19HCD_20230902T192929.SAFE","19H","19",2023-09-02
"L1C_T19HBD_A025047_20211222T145738","S2B_MSIL1C_20211222T144719_N0301_R139_T19HBD_20211222T181523","GS2B_20211222T144719_025047_N03.01","19HBD","2021-12-22T15:01:57.507000Z",150190724,99.7971,"","2021-12-22T18:15:23.000000Z",-32.4967235507116,-33.4889795170556,-72.228898800549,-71.8358736851965,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20211222T144719_N0301_R139_T19HBD_20211222T181523.SAFE","19H","19",2021-12-22
"L1C_T19HDD_A032869_20230622T144605","S2B_MSIL1C_20230622T143729_N0509_R096_T19HDD_20230622T210637","GS2B_20230622T143729_032869_N05.09","19HDD","2023-06-22T14:52:04.957000Z",338707934,98.3599035586307,"","2023-06-22T21:06:37.000000Z",-32.5327530693199,-33.5262364193954,-70.0773945009131,-69.3310931841089,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20230622T143729_N0509_R096_T19HDD_20230622T210637.SAFE","19H","19",2023-06-22
"L1C_T19HDD_A022687_20191026T144501","S2A_MSIL1C_20191026T143731_N0208_R096_T19HDD_20191026T175955","GS2A_20191026T143731_022687_N02.08","19HDD","2019-10-26T14:52:04.518000Z",376858882,96.6274,"","2019-10-26T17:59:55.000000Z",-32.5327530693199,-33.5262344430299,-70.0773934106369,-69.3329725867859,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20191026T143731_N0208_R096_T19HDD_20191026T175955.SAFE","19H","19",2019-10-26
"L1C_T19HCE_A041563_20230607T144536","S2A_MSIL1C_20230607T143731_N0509_R096_T19HCE_20230607T194615","GS2A_20230607T143731_041563_N05.09","19HCE","2023-06-07T14:51:53.416000Z",817419038,30.5481799994028,"","2023-06-07T19:46:15.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20230607T143731_N0509_R096_T19HCE_20230607T194615.SAFE","19H","19",2023-06-07
"L1C_T19HDD_A024146_20211020T144249","S2B_MSIL1C_20211020T143729_N0301_R096_T19HDD_20211020T180450","GS2B_20211020T143729_024146_N03.01","19HDD","2021-10-20T14:52:02.723000Z",527799197,0.3798,"","2021-10-20T18:04:50.000000Z",-32.5327530693199,-33.5261944285458,-70.0773934106369,-69.3400385751981,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20211020T143729_N0301_R096_T19HDD_20211020T180450.SAFE","19H","19",2021-10-20
"L1C_T19HBD_A007701_20180827T144949","S2B_MSIL1C_20180827T143739_N0206_R096_T19HBD_20180827T200035","GS2B_20180827T143739_007701_N02.06","19HBD","2018-08-27T14:49:49.840000Z",720040599,94.2836,"","2018-08-27T20:00:35.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20180827T143739_N0206_R096_T19HBD_20180827T200035.SAFE","19H","19",2018-08-27
"L1C_T19HDD_A010203_20170605T144127","S2A_MSIL1C_20170605T144131_N0205_R053_T19HDD_20170605T144127","GS2A_20170605T144131_010203_N02.05","19HDD","2017-06-05T14:41:27.460000Z",824987425,77.1272,"PASSED","2017-06-05T14:41:27.000000Z",-32.5328311459886,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20170605T144131_N0205_R053_T19HDD_20170605T144127.SAFE","19H","19",2017-06-05
"L1C_T19HDD_A036401_20240224T143327","S2B_MSIL1C_20240224T142709_N0510_R053_T19HDD_20240224T174829","GS2B_20240224T142709_036401_N05.10","19HDD","2024-02-24T14:42:05.075000Z",853886428,33.3635049500869,"","2024-02-24T17:48:29.000000Z",-32.5328712903422,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20240224T142709_N0510_R053_T19HDD_20240224T174829.SAFE","19H","19",2024-02-24
"L1C_T19HCE_A023402_20191215T144652","S2A_MSIL1C_20191215T143721_N0208_R096_T19HCE_20191215T175911","GS2A_20191215T143721_023402_N02.08","19HCE","2019-12-15T14:51:44.880000Z",819936054,58.2653,"","2019-12-15T17:59:11.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20191215T143721_N0208_R096_T19HCE_20191215T175911.SAFE","19H","19",2019-12-15
"L1C_T19HBD_A014994_20200119T144519","S2B_MSIL1C_20200119T143659_N0208_R096_T19HBD_20200119T180026","GS2B_20200119T143659_014994_N02.08","19HBD","2020-01-19T14:52:01.504000Z",731735625,76.829,"","2020-01-19T18:00:26.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20200119T143659_N0208_R096_T19HBD_20200119T180026.SAFE","19H","19",2020-01-19
"L1C_T19HCD_A015780_20180630T144059","S2A_MSIL1C_20180630T142751_N0206_R053_T19HCD_20180630T190854","GS2A_20180630T142751_015780_N02.06","19HCD","2018-06-30T14:40:59.950000Z",216488361,16.2883,"","2018-06-30T19:08:54.000000Z",-32.5328712903422,-33.5238865160754,-70.3564515495183,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20180630T142751_N0206_R053_T19HCD_20180630T190854.SAFE","19H","19",2018-06-30
"L1C_T19HBD_A005241_20160623T145126","S2A_MSIL1C_20160623T145132_N0204_R096_T19HBD_20160623T145126","GS2A_20160623T145132_005241_N02.04","19HBD","2016-06-23T14:51:26.460000Z",678460510,99.9586,"PASSED","2016-06-23T14:51:26.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20160623T145132_N0204_R096_T19HBD_20160623T145126.SAFE","19H","19",2016-06-23
"L1C_T19HDD_A012992_20190901T144153","S2B_MSIL1C_20190901T143759_N0208_R096_T19HDD_20190901T180146","GS2B_20190901T143759_012992_N02.08","19HDD","2019-09-01T14:52:04.528000Z",567549307,61.6299,"","2019-09-01T18:01:46.000000Z",-32.5327530693199,-33.5262964392531,-70.0773945009131,-69.3198056099829,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20190901T143759_N0208_R096_T19HDD_20190901T180146.SAFE","19H","19",2019-09-01
"L1C_T19HCE_A027549_20200930T144000","S2A_MSIL1C_20200930T143731_N0209_R096_T19HCE_20200930T181119","GS2A_20200930T143731_027549_N02.09","19HCE","2020-09-30T14:51:55.646000Z",898989548,41.9726,"","2020-09-30T18:11:19.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20200930T143731_N0209_R096_T19HCE_20200930T181119.SAFE","19H","19",2020-09-30
"L1C_T19HCE_A035729_20240108T144555","S2B_MSIL1C_20240108T143739_N0510_R096_T19HCE_20240108T175907","GS2B_20240108T143739_035729_N05.10","19HCE","2024-01-08T14:51:48.872000Z",847023861,0,"","2024-01-08T17:59:07.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20240108T143739_N0510_R096_T19HCE_20240108T175907.SAFE","19H","19",2024-01-08
"L1C_T19HDD_A020528_20210209T143601","S2B_MSIL1C_20210209T142729_N0209_R053_T19HDD_20210209T180113","GS2B_20210209T142729_020528_N02.09","19HDD","2021-02-09T14:42:04.091000Z",827557316,64.2644,"","2021-02-09T18:01:13.000000Z",-32.5327961921816,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20210209T142729_N0209_R053_T19HDD_20210209T180113.SAFE","19H","19",2021-02-09
"L1C_T19HCD_A033727_20230821T145022","S2B_MSIL1C_20230821T143729_N0509_R096_T19HCD_20230821T175852","GS2B_20230821T143729_033727_N05.09","19HCD","2023-08-21T14:52:09.336000Z",687226867,94.8475618859924,"","2023-08-21T17:58:52.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20230821T143729_N0509_R096_T19HCD_20230821T175852.SAFE","19H","19",2023-08-21
"L1C_T19HDD_A015923_20180710T143018","S2A_MSIL1C_20180710T142751_N0206_R053_T19HDD_20180710T175609","GS2A_20180710T142751_015923_N02.06","19HDD","2018-07-10T14:30:18.770000Z",914539352,84.244,"","2018-07-10T17:56:09.000000Z",-32.5328177462687,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20180710T142751_N0206_R053_T19HDD_20180710T175609.SAFE","19H","19",2018-07-10
"L1C_T19HDD_A020714_20210222T144232","S2B_MSIL1C_20210222T143729_N0209_R096_T19HDD_20210228T104409","GS2B_20210222T143729_020714_N02.09","19HDD","2021-02-22T14:51:59.293000Z",509851961,81.8447,"","2021-02-28T10:44:09.000000Z",-32.5327530693199,-33.5262246653711,-70.0773934106369,-69.3342879940605,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20210222T143729_N0209_R096_T19HDD_20210228T104409.SAFE","19H","19",2021-02-22
"L1C_T19HCE_A018683_20190119T144606","S2A_MSIL1C_20190119T143751_N0207_R096_T19HCE_20190119T180257","GS2A_20190119T143751_018683_N02.07","19HCE","2019-01-19T14:51:46.330000Z",851102283,47.7774,"","2019-01-19T18:02:57.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20190119T143751_N0207_R096_T19HCE_20190119T180257.SAFE","19H","19",2019-01-19
"L1C_T19HCE_A016681_20180901T144030","S2A_MSIL1C_20180901T143741_N0206_R096_T19HCE_20180901T182920","GS2A_20180901T143741_016681_N02.06","19HCE","2018-09-01T14:40:30.420000Z",908526507,37.4751,"","2018-09-01T18:29:20.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20180901T143741_N0206_R096_T19HCE_20180901T182920.SAFE","19H","19",2018-09-01
"L1C_T19HBD_A009746_20190117T145747","S2B_MSIL1C_20190117T144729_N0207_R139_T19HBD_20190117T180846","GS2B_20190117T144729_009746_N02.07","19HBD","2019-01-17T15:02:02.220000Z",203489351,0,"","2019-01-17T18:08:46.000000Z",-32.4967235507116,-33.488963390823,-72.228898800549,-71.8360861367882,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20190117T144729_N0207_R139_T19HBD_20190117T180846.SAFE","19H","19",2019-01-17
"L1C_T19HBD_A022616_20210705T145925","S2B_MSIL1C_20210705T144729_N0301_R139_T19HBD_20210705T181517","GS2B_20210705T144729_022616_N03.01","19HBD","2021-07-05T15:02:04.093000Z",172378456,100,"","2021-07-05T18:15:17.000000Z",-32.4967235507116,-33.4889698489104,-72.228898800549,-71.8369358512122,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20210705T144729_N0301_R139_T19HBD_20210705T181517.SAFE","19H","19",2021-07-05
"L1C_T19HBD_A006671_20161001T145121","S2A_MSIL1C_20161001T145122_N0204_R096_T19HBD_20161001T145121","GS2A_20161001T145122_006671_N02.04","19HBD","2016-10-01T14:51:21.460000Z",777628504,59.7989,"PASSED","2016-10-01T14:51:21.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20161001T145122_N0204_R096_T19HBD_20161001T145121.SAFE","19H","19",2016-10-01
"L1C_T19HBD_A027120_20200831T144825","S2A_MSIL1C_20200831T143731_N0209_R096_T19HBD_20200831T181200","GS2A_20200831T143731_027120_N02.09","19HBD","2020-08-31T14:52:12.677000Z",733533290,31.7081,"","2020-08-31T18:12:00.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20200831T143731_N0209_R096_T19HBD_20200831T181200.SAFE","19H","19",2020-08-31
"L1C_T19HCD_A009803_20190121T143657","S2B_MSIL1C_20190121T142749_N0207_R053_T19HCD_20190121T175119","GS2B_20190121T142749_009803_N02.07","19HCD","2019-01-21T14:42:09.000000Z",208992910,61.1866,"","2019-01-21T17:51:19.000000Z",-32.5327988928856,-33.5238865160754,-70.3645232114941,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20190121T142749_N0207_R053_T19HCD_20190121T175119.SAFE","19H","19",2019-01-21
"L1C_T19HBD_A032297_20230513T144624","S2B_MSIL1C_20230513T143729_N0509_R096_T19HBD_20230513T175949","GS2B_20230513T143729_032297_N05.09","19HBD","2023-05-13T14:52:11.077000Z",845325174,28.6464510734868,"","2023-05-13T17:59:49.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20230513T143729_N0509_R096_T19HBD_20230513T175949.SAFE","19H","19",2023-05-13
"L1C_T19HBD_A018440_20190102T145804","S2A_MSIL1C_20190102T144731_N0207_R139_T19HBD_20190102T180904","GS2A_20190102T144731_018440_N02.07","19HBD","2019-01-02T15:01:56.750000Z",185906780,20.9997,"","2019-01-02T18:09:04.000000Z",-32.4967235507116,-33.4890348740192,-72.228898800549,-71.8335333604866,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20190102T144731_N0207_R139_T19HBD_20190102T180904.SAFE","19H","19",2019-01-02
"S2A_OPER_MSI_L1C_TL_MTI__20160613T210731_A005098_T19HCD_N02.02","S2A_OPER_PRD_MSIL1C_PDMC_20160614T040234_R096_V20160613T145055_20160613T145055","GS2A_20160613T143752_005098_N02.02","19HCD","",NA,NA,"PASSED","2016-06-14T04:02:34.000136Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HCD_A004698_20180129T144530","S2B_MSIL1C_20180129T143749_N0206_R096_T19HCD_20180129T180250","GS2B_20180129T143749_004698_N02.06","19HCD","2018-01-29T14:45:30.870000Z",852694703,8.9232,"","2018-01-29T18:02:50.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20180129T143749_N0206_R096_T19HCD_20180129T180250.SAFE","19H","19",2018-01-29
"L1C_T19HBD_A007243_20161110T144713","S2A_MSIL1C_20161110T143752_N0204_R096_T19HBD_20161110T144713","GS2A_20161110T143752_007243_N02.04","19HBD","2016-11-10T14:47:13.270000Z",805612121,0.0124,"PASSED","2016-11-10T14:47:13.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20161110T143752_N0204_R096_T19HBD_20161110T144713.SAFE","19H","19",2016-11-10
"L1C_T19HDD_A008130_20180926T144457","S2B_MSIL1C_20180926T143739_N0206_R096_T19HDD_20180926T200955","GS2B_20180926T143739_008130_N02.06","19HDD","2018-09-26T14:44:57.000000Z",367978830,59.8117,"","2018-09-26T20:09:55.000000Z",-32.5327530693199,-33.5262563739243,-70.0773934106369,-69.32938928793,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20180926T143739_N0206_R096_T19HDD_20180926T200955.SAFE","19H","19",2018-09-26
"L1C_T19HDD_A004097_20160404T144137","S2A_MSIL1C_20160404T143722_N0201_R096_T19HDD_20160404T144137","GS2A_20160404T143722_004097_N02.01","19HDD","2016-04-04T14:41:37.000000Z",502468677,42.9289,"PASSED","2016-04-04T14:41:37.000000Z",-32.5327530693199,-33.5263217274213,-70.0773934106369,-69.3153320725237,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20160404T143722_N0201_R096_T19HDD_20160404T144137.SAFE","19H","19",2016-04-04
"L1C_T19HCD_A034871_20231109T144422","S2B_MSIL1C_20231109T143729_N0509_R096_T19HCD_20231109T180131","GS2B_20231109T143729_034871_N05.09","19HCD","2023-11-09T14:52:06.551000Z",748055787,77.9054913553704,"","2023-11-09T18:01:31.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20231109T143729_N0509_R096_T19HCD_20231109T180131.SAFE","19H","19",2023-11-09
"L1C_T19HDD_A026648_20200729T143445","S2A_MSIL1C_20200729T142741_N0209_R053_T19HDD_20200729T180053","GS2A_20200729T142741_026648_N02.09","19HDD","2020-07-29T14:42:10.982000Z",919550312,56.5147,"","2020-07-29T18:00:53.000000Z",-32.5327530693199,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20200729T142741_N0209_R053_T19HDD_20200729T180053.SAFE","19H","19",2020-07-29
"L1C_T19HCD_A003053_20160122T144141","S2A_MSIL1C_20160122T142942_N0201_R053_T19HCD_20160122T144141","GS2A_20160122T142942_003053_N02.01","19HCD","2016-01-22T14:41:41.010000Z",197857448,72.7283,"PASSED","2016-01-22T14:41:41.000000Z",-32.5328921966362,-33.5238865160754,-70.3541908238699,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20160122T142942_N0201_R053_T19HCD_20160122T144141.SAFE","19H","19",2016-01-22
"L1C_T19HCE_A034728_20231030T144914","S2B_MSIL1C_20231030T143749_N0509_R096_T19HCE_20231030T180106","GS2B_20231030T143749_034728_N05.09","19HCE","2023-10-30T14:51:52.184000Z",598871007,89.4681537221177,"","2023-10-30T18:01:06.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20231030T143749_N0509_R096_T19HCE_20231030T180106.SAFE","19H","19",2023-10-30
"L1C_T19HCE_A028550_20201209T144639","S2A_MSIL1C_20201209T143721_N0209_R096_T19HCE_20201209T181054","GS2A_20201209T143721_028550_N02.09","19HCE","2020-12-09T14:51:46.768000Z",850252616,26.7274,"","2020-12-09T18:10:54.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20201209T143721_N0209_R096_T19HCE_20201209T181054.SAFE","19H","19",2020-12-09
"L1C_T19HDD_A042950_20230912T143158","S2A_MSIL1C_20230912T142721_N0509_R053_T19HDD_20230912T192751","GS2A_20230912T142721_042950_N05.09","19HDD","2023-09-12T14:42:09.896000Z",806914371,49.6210668893085,"","2023-09-12T19:27:51.000000Z",-32.5327584343732,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20230912T142721_N0509_R053_T19HDD_20230912T192751.SAFE","19H","19",2023-09-12
